id,userId,μSv/h,cpm,capturedAt,latitude,longitude,device,type,manufacturer,model
42289395,9,0.129,43,2015-01-14T11:44:29Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42289420,9,0.120,40,2015-01-14T11:49:29Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42289445,9,0.123,41,2015-01-14T11:54:29Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42289470,9,0.132,44,2015-01-14T11:59:29Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42289496,9,0.135,45,2015-01-14T12:04:30Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42289522,9,0.132,44,2015-01-14T12:09:30Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42289545,9,0.141,47,2015-01-14T12:14:30Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42289570,9,0.123,41,2015-01-14T12:19:30Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42289595,9,0.135,45,2015-01-14T12:24:30Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42289618,9,0.132,44,2015-01-14T12:29:30Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42289642,9,0.120,40,2015-01-14T12:34:31Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42289667,9,0.135,45,2015-01-14T12:39:31Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42289692,9,0.117,39,2015-01-14T12:44:31Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42289717,9,0.120,40,2015-01-14T12:49:31Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42289742,9,0.114,38,2015-01-14T12:54:31Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42289787,9,0.114,38,2015-01-14T13:04:32Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42289812,9,0.132,44,2015-01-14T13:09:32Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42289836,9,0.132,44,2015-01-14T13:14:32Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42289858,9,0.120,40,2015-01-14T13:19:32Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42289883,9,0.120,40,2015-01-14T13:24:33Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42289909,9,0.126,42,2015-01-14T13:29:33Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42289932,9,0.126,42,2015-01-14T13:34:33Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42289957,9,0.123,41,2015-01-14T13:39:33Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42289981,9,0.123,41,2015-01-14T13:44:33Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42290006,9,0.123,41,2015-01-14T13:49:33Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42290031,9,0.123,41,2015-01-14T13:54:34Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42290056,9,0.120,40,2015-01-14T13:59:34Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42290081,9,0.126,42,2015-01-14T14:04:34Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42290106,9,0.117,39,2015-01-14T14:09:34Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42290131,9,0.126,42,2015-01-14T14:14:34Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42290154,9,0.129,43,2015-01-14T14:19:35Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42290179,9,0.126,42,2015-01-14T14:24:35Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42290202,9,0.111,37,2015-01-14T14:29:35Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42290227,9,0.126,42,2015-01-14T14:34:35Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42290252,9,0.132,44,2015-01-14T14:39:35Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42290275,9,0.144,48,2015-01-14T14:44:35Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42290300,9,0.126,42,2015-01-14T14:49:36Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42290323,9,0.123,41,2015-01-14T14:54:36Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42290346,9,0.132,44,2015-01-14T14:59:36Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42290372,9,0.132,44,2015-01-14T15:04:36Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42290397,9,0.144,48,2015-01-14T15:09:36Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42290418,9,0.117,39,2015-01-14T15:14:36Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42290443,9,0.129,43,2015-01-14T15:19:37Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42290468,9,0.132,44,2015-01-14T15:24:37Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42290493,9,0.120,40,2015-01-14T15:29:37Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42290518,9,0.135,45,2015-01-14T15:34:37Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42290543,9,0.132,44,2015-01-14T15:39:37Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42290568,9,0.126,42,2015-01-14T15:44:37Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42290591,9,0.123,41,2015-01-14T15:49:38Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42290616,9,0.129,43,2015-01-14T15:54:38Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42290641,9,0.129,43,2015-01-14T15:59:38Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42290666,9,0.138,46,2015-01-14T16:04:38Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42290690,9,0.135,45,2015-01-14T16:09:38Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42290713,9,0.129,43,2015-01-14T16:14:38Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42290739,9,0.138,46,2015-01-14T16:19:39Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42290764,9,0.138,46,2015-01-14T16:24:39Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42290787,9,0.129,43,2015-01-14T16:29:39Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42290810,9,0.132,44,2015-01-14T16:34:39Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42290835,9,0.147,49,2015-01-14T16:39:39Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42290860,9,0.132,44,2015-01-14T16:44:39Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42290885,9,0.117,39,2015-01-14T16:49:40Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42290909,9,0.138,46,2015-01-14T16:54:40Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42290932,9,0.114,38,2015-01-14T16:59:40Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42290956,9,0.135,45,2015-01-14T17:04:40Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42290980,9,0.123,41,2015-01-14T17:09:40Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42291001,9,0.120,40,2015-01-14T17:14:41Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42291026,9,0.135,45,2015-01-14T17:19:41Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42291052,9,0.129,43,2015-01-14T17:24:41Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42291076,9,0.123,41,2015-01-14T17:29:41Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42291098,9,0.129,43,2015-01-14T17:34:41Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42291123,9,0.129,43,2015-01-14T17:39:41Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42291148,9,0.150,50,2015-01-14T17:44:41Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42291173,9,0.120,40,2015-01-14T17:49:42Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42291198,9,0.123,41,2015-01-14T17:54:42Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42291222,9,0.129,43,2015-01-14T17:59:42Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42291247,9,0.129,43,2015-01-14T18:04:42Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42291272,9,0.138,46,2015-01-14T18:09:42Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42291292,9,0.138,46,2015-01-14T18:14:42Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42291317,9,0.114,38,2015-01-14T18:19:43Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42291342,9,0.144,48,2015-01-14T18:24:43Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42291367,9,0.144,48,2015-01-14T18:29:43Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42291392,9,0.126,42,2015-01-14T18:34:43Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42291417,9,0.135,45,2015-01-14T18:39:43Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42291442,9,0.141,47,2015-01-14T18:44:43Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42291467,9,0.129,43,2015-01-14T18:49:44Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42291492,9,0.132,44,2015-01-14T18:54:44Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42291516,9,0.156,52,2015-01-14T18:59:44Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42291540,9,0.138,46,2015-01-14T19:04:44Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42291567,9,0.159,53,2015-01-14T19:09:44Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42291593,9,0.138,46,2015-01-14T19:14:44Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42291623,9,0.144,48,2015-01-14T19:19:45Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42291653,9,0.144,48,2015-01-14T19:24:45Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42291683,9,0.147,49,2015-01-14T19:29:45Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42291712,9,0.141,47,2015-01-14T19:34:45Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42291739,9,0.153,51,2015-01-14T19:39:45Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42291762,9,0.129,43,2015-01-14T19:44:45Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42291787,9,0.135,45,2015-01-14T19:49:46Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42291813,9,0.141,47,2015-01-14T19:54:46Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42291838,9,0.135,45,2015-01-14T19:59:46Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42291861,9,0.135,45,2015-01-14T20:04:46Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42291884,9,0.150,50,2015-01-14T20:09:46Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42291907,9,0.138,46,2015-01-14T20:14:46Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42291932,9,0.138,46,2015-01-14T20:19:47Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42291958,9,0.132,44,2015-01-14T20:24:47Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42291983,9,0.144,48,2015-01-14T20:29:47Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42292008,9,0.150,50,2015-01-14T20:34:47Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42292035,9,0.144,48,2015-01-14T20:39:47Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42292060,9,0.138,46,2015-01-14T20:44:47Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42292085,9,0.132,44,2015-01-14T20:49:48Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42292109,9,0.132,44,2015-01-14T20:54:48Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42292135,9,0.138,46,2015-01-14T20:59:48Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42292223,9,0.123,41,2015-01-14T21:04:48Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42292247,9,0.138,46,2015-01-14T21:09:48Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42292271,9,0.129,43,2015-01-14T21:14:48Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42292296,9,0.126,42,2015-01-14T21:19:49Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42292321,9,0.135,45,2015-01-14T21:24:49Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42292346,9,0.138,46,2015-01-14T21:29:49Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42292372,9,0.132,44,2015-01-14T21:34:49Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42292395,9,0.132,44,2015-01-14T21:39:49Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42292419,9,0.120,40,2015-01-14T21:44:49Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42292444,9,0.147,49,2015-01-14T21:49:49Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42292468,9,0.141,47,2015-01-14T21:54:50Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42292493,9,0.126,42,2015-01-14T21:59:50Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42292518,9,0.150,50,2015-01-14T22:04:50Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42292543,9,0.135,45,2015-01-14T22:09:50Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42292564,9,0.132,44,2015-01-14T22:14:50Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42292588,9,0.126,42,2015-01-14T22:19:50Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42292613,9,0.150,50,2015-01-14T22:24:51Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42292637,9,0.138,46,2015-01-14T22:29:51Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42292660,9,0.156,52,2015-01-14T22:34:51Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42292682,9,0.150,50,2015-01-14T22:39:51Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42292705,9,0.144,48,2015-01-14T22:44:51Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42292729,9,0.123,41,2015-01-14T22:49:51Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42292754,9,0.141,47,2015-01-14T22:54:52Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42292779,9,0.135,45,2015-01-14T22:59:52Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42292804,9,0.147,49,2015-01-14T23:04:52Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42292827,9,0.129,43,2015-01-14T23:09:52Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42292852,9,0.126,42,2015-01-14T23:14:52Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42292877,9,0.129,43,2015-01-14T23:19:52Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42292903,9,0.135,45,2015-01-14T23:24:53Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42292927,9,0.144,48,2015-01-14T23:29:53Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42292952,9,0.126,42,2015-01-14T23:34:53Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42292977,9,0.153,51,2015-01-14T23:39:53Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42293001,9,0.135,45,2015-01-14T23:44:53Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42293026,9,0.135,45,2015-01-14T23:49:53Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42293050,9,0.117,39,2015-01-14T23:54:54Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42293073,9,0.138,46,2015-01-14T23:59:54Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42293097,9,0.147,49,2015-01-15T00:04:54Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42293121,9,0.138,46,2015-01-15T00:09:54Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42293145,9,0.138,46,2015-01-15T00:14:54Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42293170,9,0.129,43,2015-01-15T00:19:54Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42293194,9,0.138,46,2015-01-15T00:24:55Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42293220,9,0.126,42,2015-01-15T00:29:55Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42293245,9,0.141,47,2015-01-15T00:34:55Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42293270,9,0.132,44,2015-01-15T00:39:55Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42293295,9,0.132,44,2015-01-15T00:44:55Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42293320,9,0.117,39,2015-01-15T00:49:55Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42293345,9,0.126,42,2015-01-15T00:54:56Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
42293370,9,0.120,40,2015-01-15T00:59:56Z,37.4932,139.93305,101,LND7318,Safecast,"nGeigie 101 V2.1.5"
