id,userId,msv,cpm,capturedAt,latitude,longitude,device,type,manufacturer,model
37961430,9,0.093,31,2014-08-15T23:06:41Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
37961446,9,0.099,33,2014-08-15T23:11:41Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
37961461,9,0.102,34,2014-08-15T23:16:41Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
37961477,9,0.111,37,2014-08-15T23:21:41Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
37961493,9,0.111,37,2014-08-15T23:26:41Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
37961509,9,0.099,33,2014-08-15T23:31:40Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
37961525,9,0.114,38,2014-08-15T23:36:40Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
37961541,9,0.096,32,2014-08-15T23:41:40Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
37961557,9,0.102,34,2014-08-15T23:46:40Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
37961573,9,0.099,33,2014-08-15T23:51:40Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
37961589,9,0.105,35,2014-08-15T23:56:39Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
37961605,9,0.090,30,2014-08-16T00:01:39Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
37961621,9,0.084,28,2014-08-16T00:06:39Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
37961636,9,0.108,36,2014-08-16T00:11:39Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
37961650,9,0.114,38,2014-08-16T00:16:39Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
37961666,9,0.087,29,2014-08-16T00:21:38Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
37961681,9,0.102,34,2014-08-16T00:26:38Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
37961697,9,0.096,32,2014-08-16T00:31:38Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
37961713,9,0.102,34,2014-08-16T00:36:38Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
37961736,9,0.099,33,2014-08-16T00:41:39Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
37961752,9,0.096,32,2014-08-16T00:46:39Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
37961768,9,0.102,34,2014-08-16T00:51:39Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
37961784,9,0.105,35,2014-08-16T00:56:38Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
37961800,9,0.105,35,2014-08-16T01:01:38Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
37961816,9,0.105,35,2014-08-16T01:06:38Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
37961832,9,0.090,30,2014-08-16T01:11:38Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
37961845,9,0.102,34,2014-08-16T01:16:38Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
37961861,9,0.102,34,2014-08-16T01:21:38Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
37961876,9,0.096,32,2014-08-16T01:26:37Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
37961892,9,0.105,35,2014-08-16T01:31:37Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
37961908,9,0.087,29,2014-08-16T01:36:37Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
37961923,9,0.099,33,2014-08-16T01:41:37Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
37961939,9,0.105,35,2014-08-16T01:46:37Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
37961955,9,0.093,31,2014-08-16T01:51:36Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
37961971,9,0.096,32,2014-08-16T01:56:36Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
37961987,9,0.087,29,2014-08-16T02:01:36Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
37962003,9,0.114,38,2014-08-16T02:06:36Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
37962019,9,0.102,34,2014-08-16T02:11:36Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
37962034,9,0.096,32,2014-08-16T02:16:36Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
37962065,9,0.111,37,2014-08-16T02:26:44Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
37962081,9,0.102,34,2014-08-16T02:31:44Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
37962097,9,0.102,34,2014-08-16T02:36:44Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
37962113,9,0.108,36,2014-08-16T02:41:43Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
37962129,9,0.099,33,2014-08-16T02:46:43Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
37962145,9,0.111,37,2014-08-16T02:51:43Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
37962161,9,0.087,29,2014-08-16T02:56:43Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
37962177,9,0.099,33,2014-08-16T03:01:43Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
38135363,9,0.099,33,2014-08-22T22:06:41Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
38135378,9,0.099,33,2014-08-22T22:11:41Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
38135391,9,0.099,33,2014-08-22T22:16:40Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
38135406,9,0.090,30,2014-08-22T22:21:40Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
38243433,9,0.000,0,2014-08-28T19:31:18Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
38243450,9,0.000,0,2014-08-28T19:36:18Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
38243467,9,0.000,0,2014-08-28T19:41:18Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
38243484,9,0.000,0,2014-08-28T19:46:18Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
38243501,9,0.000,0,2014-08-28T19:51:18Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
38243518,9,0.000,0,2014-08-28T19:56:18Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
38243535,9,0.000,0,2014-08-28T20:01:18Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
38243552,9,0.000,0,2014-08-28T20:06:17Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
38243569,9,0.000,0,2014-08-28T20:11:17Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
38243584,9,0.000,0,2014-08-28T20:16:17Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
38243601,9,0.000,0,2014-08-28T20:21:17Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
38243618,9,0.000,0,2014-08-28T20:26:17Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
38243635,9,0.000,0,2014-08-28T20:31:17Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
38243652,9,0.000,0,2014-08-28T20:36:17Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
38243669,9,0.000,0,2014-08-28T20:41:16Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
38243686,9,0.000,0,2014-08-28T20:46:16Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
38243703,9,0.000,0,2014-08-28T20:51:16Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
38243720,9,0.000,0,2014-08-28T20:56:16Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
38243737,9,0.000,0,2014-08-28T21:01:16Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
38243754,9,0.000,0,2014-08-28T21:06:16Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
38243771,9,0.000,0,2014-08-28T21:11:16Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
38243787,9,0.000,0,2014-08-28T21:16:16Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
38243803,9,0.000,0,2014-08-28T21:21:15Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
38243820,9,0.000,0,2014-08-28T21:26:15Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
38243837,9,0.000,0,2014-08-28T21:31:15Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
38243854,9,0.000,0,2014-08-28T21:36:15Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
38243871,9,0.000,0,2014-08-28T21:41:15Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
38243889,9,0.000,0,2014-08-28T21:46:15Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
38243906,9,0.000,0,2014-08-28T21:51:15Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
38243923,9,0.000,0,2014-08-28T21:56:15Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
38243940,9,0.000,0,2014-08-28T22:01:14Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
38243957,9,0.000,0,2014-08-28T22:06:14Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
38243974,9,0.000,0,2014-08-28T22:11:14Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
38243991,9,0.000,0,2014-08-28T22:16:14Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
38244008,9,0.000,0,2014-08-28T22:21:14Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
38244025,9,0.000,0,2014-08-28T22:26:14Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
38244042,9,0.000,0,2014-08-28T22:31:14Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
38244059,9,0.000,0,2014-08-28T22:36:14Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
38244076,9,0.000,0,2014-08-28T22:41:14Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
38244093,9,0.000,0,2014-08-28T22:46:13Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
38244110,9,0.000,0,2014-08-28T22:51:13Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
38244128,9,0.000,0,2014-08-28T22:56:47Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
38244145,9,0.000,0,2014-08-28T23:01:47Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
38244177,9,0.356,119,2014-08-28T23:11:08Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
38394699,9,0.341,114,2014-08-30T19:16:34Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
38394716,9,0.380,127,2014-08-30T19:21:34Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
38394734,9,0.350,117,2014-08-30T19:26:34Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
38394751,9,0.356,119,2014-08-30T19:31:34Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
38394769,9,0.371,124,2014-08-30T19:36:34Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
38394786,9,0.386,129,2014-08-30T19:41:34Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
38394803,9,0.377,126,2014-08-30T19:46:34Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
38394820,9,0.353,118,2014-08-30T19:51:34Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
38394837,9,0.383,128,2014-08-30T19:56:33Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
38394853,9,0.368,123,2014-08-30T20:01:33Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
38394869,9,0.377,126,2014-08-30T20:06:33Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
38394886,9,0.395,132,2014-08-30T20:11:33Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
38394897,9,0.371,124,2014-08-30T20:16:33Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
38394914,9,0.362,121,2014-08-30T20:21:33Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
38394931,9,0.374,125,2014-08-30T20:26:32Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
38394948,9,0.380,127,2014-08-30T20:31:33Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
38394965,9,0.356,119,2014-08-30T20:36:32Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
38394982,9,0.389,130,2014-08-30T20:41:32Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
38394998,9,0.380,127,2014-08-30T20:46:32Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
38395015,9,0.377,126,2014-08-30T20:51:32Z,20.8757,-156.6807,78,"LND78017 EC Gamma",Safecast,"nGeigie 78 V2.1.5"
