id,userId,μSv/h,cpm,capturedAt,latitude,longitude,device,type,manufacturer,model
41229826,9,0.008,1,2014-11-25T12:18:41Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41229827,9,0.000,0,2014-11-25T12:18:50Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41229829,9,0.000,0,2014-11-25T12:19:00Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41229831,9,0.008,1,2014-11-25T12:19:10Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41229833,9,0.000,0,2014-11-25T12:19:19Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41229835,9,0.008,1,2014-11-25T12:19:29Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41229837,9,0.000,0,2014-11-25T12:19:38Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41229843,9,0.017,2,2014-11-25T12:20:34Z,35.26905,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41229855,9,0.017,2,2014-11-25T12:23:58Z,35.26905,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41229858,9,0.008,1,2014-11-25T12:24:09Z,35.26905,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41229861,9,0.000,0,2014-11-25T12:24:20Z,35.26905,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41229864,9,0.008,1,2014-11-25T12:24:31Z,35.26905,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41229868,9,0.008,1,2014-11-25T12:24:42Z,35.26905,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41229871,9,0.000,0,2014-11-25T12:24:53Z,35.26905,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41229873,9,0.008,1,2014-11-25T12:25:04Z,35.26905,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41229876,9,0.008,1,2014-11-25T12:25:16Z,35.26905,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41229878,9,0.000,0,2014-11-25T12:25:27Z,35.26905,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41229884,9,0.017,2,2014-11-25T12:26:20Z,35.26905,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41229886,9,0.008,1,2014-11-25T12:26:31Z,35.26905,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41229973,9,0.017,2,2014-11-25T12:50:11Z,35.26905,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41229975,9,0.000,0,2014-11-25T12:50:22Z,35.26905,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41229979,9,0.000,0,2014-11-25T12:50:34Z,35.26905,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242512,9,0.017,2,2014-11-25T13:07:42Z,35.26905,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242530,9,0.008,1,2014-11-25T13:10:38Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242533,9,0.008,1,2014-11-25T13:10:49Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242547,9,0.025,3,2014-11-25T13:16:45Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242553,9,0.025,3,2014-11-25T13:18:53Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242555,9,0.008,1,2014-11-25T13:19:04Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242570,9,0.017,2,2014-11-25T13:22:11Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242572,9,0.000,0,2014-11-25T13:22:22Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242574,9,0.000,0,2014-11-25T13:22:33Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242576,9,0.008,1,2014-11-25T13:22:44Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242578,9,0.000,0,2014-11-25T13:22:55Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242581,9,0.000,0,2014-11-25T13:23:07Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242583,9,0.000,0,2014-11-25T13:23:17Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242599,9,0.041,5,2014-11-25T13:26:28Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242601,9,0.008,1,2014-11-25T13:26:39Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242603,9,0.000,0,2014-11-25T13:26:50Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242636,9,0.025,3,2014-11-25T13:37:07Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242639,9,0.000,0,2014-11-25T13:37:18Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242641,9,0.000,0,2014-11-25T13:37:29Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242643,9,0.000,0,2014-11-25T13:37:40Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242645,9,0.008,1,2014-11-25T13:37:51Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242647,9,0.008,1,2014-11-25T13:38:03Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242650,9,0.000,0,2014-11-25T13:38:14Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242652,9,0.000,0,2014-11-25T13:38:25Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242654,9,0.008,1,2014-11-25T13:38:36Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242657,9,0.008,1,2014-11-25T13:38:48Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242659,9,0.000,0,2014-11-25T13:38:59Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242664,9,0.008,1,2014-11-25T13:39:11Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242667,9,0.008,1,2014-11-25T13:39:22Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242671,9,0.008,1,2014-11-25T13:39:33Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242676,9,0.000,0,2014-11-25T13:39:44Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242680,9,0.000,0,2014-11-25T13:39:55Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242682,9,0.008,1,2014-11-25T13:40:06Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242684,9,0.008,1,2014-11-25T13:40:17Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242686,9,0.000,0,2014-11-25T13:40:28Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242689,9,0.008,1,2014-11-25T13:40:39Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242692,9,0.000,0,2014-11-25T13:40:50Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242694,9,0.000,0,2014-11-25T13:41:02Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242696,9,0.000,0,2014-11-25T13:41:13Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242698,9,0.008,1,2014-11-25T13:41:24Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242700,9,0.000,0,2014-11-25T13:41:35Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242702,9,0.000,0,2014-11-25T13:41:46Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242704,9,0.008,1,2014-11-25T13:41:57Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242706,9,0.000,0,2014-11-25T13:42:08Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242709,9,0.008,1,2014-11-25T13:42:19Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242711,9,0.000,0,2014-11-25T13:42:30Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242713,9,0.000,0,2014-11-25T13:42:41Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242715,9,0.000,0,2014-11-25T13:42:53Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242717,9,0.008,1,2014-11-25T13:43:04Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242720,9,0.000,0,2014-11-25T13:43:15Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242722,9,0.008,1,2014-11-25T13:43:26Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242724,9,0.008,1,2014-11-25T13:43:37Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242727,9,0.008,1,2014-11-25T13:43:49Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242729,9,0.000,0,2014-11-25T13:44:00Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242735,9,0.008,1,2014-11-25T13:44:11Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242737,9,0.008,1,2014-11-25T13:44:22Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242741,9,0.000,0,2014-11-25T13:44:33Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242746,9,0.000,0,2014-11-25T13:44:44Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242750,9,0.008,1,2014-11-25T13:44:55Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242752,9,0.008,1,2014-11-25T13:45:06Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242754,9,0.008,1,2014-11-25T13:45:17Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242756,9,0.008,1,2014-11-25T13:45:29Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242759,9,0.000,0,2014-11-25T13:45:40Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242762,9,0.008,1,2014-11-25T13:45:51Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242764,9,0.008,1,2014-11-25T13:46:02Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242766,9,0.008,1,2014-11-25T13:46:13Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242768,9,0.008,1,2014-11-25T13:46:24Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242770,9,0.008,1,2014-11-25T13:46:35Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242772,9,0.000,0,2014-11-25T13:46:46Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242774,9,0.008,1,2014-11-25T13:46:57Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242776,9,0.008,1,2014-11-25T13:47:08Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242779,9,0.000,0,2014-11-25T13:47:19Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242781,9,0.008,1,2014-11-25T13:47:30Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242783,9,0.008,1,2014-11-25T13:47:42Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242785,9,0.000,0,2014-11-25T13:47:53Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242788,9,0.000,0,2014-11-25T13:48:04Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242790,9,0.008,1,2014-11-25T13:48:16Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242792,9,0.000,0,2014-11-25T13:48:27Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242794,9,0.008,1,2014-11-25T13:48:38Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242797,9,0.000,0,2014-11-25T13:48:49Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242800,9,0.000,0,2014-11-25T13:49:00Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242805,9,0.008,1,2014-11-25T13:49:11Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242807,9,0.000,0,2014-11-25T13:49:22Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242810,9,0.008,1,2014-11-25T13:49:33Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242815,9,0.000,0,2014-11-25T13:49:44Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242819,9,0.008,1,2014-11-25T13:49:55Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242821,9,0.000,0,2014-11-25T13:50:06Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242823,9,0.000,0,2014-11-25T13:50:17Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242825,9,0.000,0,2014-11-25T13:50:29Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242828,9,0.008,1,2014-11-25T13:50:40Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242831,9,0.000,0,2014-11-25T13:50:51Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242833,9,0.008,1,2014-11-25T13:51:03Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242835,9,0.008,1,2014-11-25T13:51:14Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242837,9,0.000,0,2014-11-25T13:51:25Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242839,9,0.000,0,2014-11-25T13:51:36Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242841,9,0.008,1,2014-11-25T13:51:47Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242843,9,0.008,1,2014-11-25T13:51:58Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242845,9,0.008,1,2014-11-25T13:52:10Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242848,9,0.008,1,2014-11-25T13:52:21Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242850,9,0.000,0,2014-11-25T13:52:32Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242852,9,0.008,1,2014-11-25T13:52:43Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242854,9,0.008,1,2014-11-25T13:52:54Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242857,9,0.008,1,2014-11-25T13:53:06Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242859,9,0.008,1,2014-11-25T13:53:17Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242861,9,0.000,0,2014-11-25T13:53:28Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242863,9,0.008,1,2014-11-25T13:53:39Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242866,9,0.000,0,2014-11-25T13:53:50Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242870,9,0.000,0,2014-11-25T13:54:01Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242874,9,0.008,1,2014-11-25T13:54:12Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242876,9,0.008,1,2014-11-25T13:54:23Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242880,9,0.008,1,2014-11-25T13:54:35Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242885,9,0.000,0,2014-11-25T13:54:46Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242889,9,0.000,0,2014-11-25T13:54:57Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242891,9,0.008,1,2014-11-25T13:55:08Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242893,9,0.008,1,2014-11-25T13:55:19Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242895,9,0.000,0,2014-11-25T13:55:30Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242898,9,0.008,1,2014-11-25T13:55:42Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242901,9,0.008,1,2014-11-25T13:55:53Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242903,9,0.008,1,2014-11-25T13:56:04Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242905,9,0.000,0,2014-11-25T13:56:15Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242907,9,0.008,1,2014-11-25T13:56:26Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242909,9,0.008,1,2014-11-25T13:56:37Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242911,9,0.008,1,2014-11-25T13:56:48Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242913,9,0.000,0,2014-11-25T13:56:59Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242916,9,0.008,1,2014-11-25T13:57:11Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242918,9,0.008,1,2014-11-25T13:57:22Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242920,9,0.008,1,2014-11-25T13:57:33Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242922,9,0.008,1,2014-11-25T13:57:44Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242924,9,0.008,1,2014-11-25T13:57:55Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242927,9,0.000,0,2014-11-25T13:58:06Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242929,9,0.008,1,2014-11-25T13:58:17Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242931,9,0.008,1,2014-11-25T13:58:28Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242933,9,0.008,1,2014-11-25T13:58:40Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242937,9,0.008,1,2014-11-25T13:58:51Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242940,9,0.000,0,2014-11-25T13:59:02Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242944,9,0.000,0,2014-11-25T13:59:13Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242946,9,0.008,1,2014-11-25T13:59:24Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242952,9,0.008,1,2014-11-25T13:59:35Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242955,9,0.008,1,2014-11-25T13:59:47Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242959,9,0.008,1,2014-11-25T13:59:58Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242961,9,0.000,0,2014-11-25T14:00:09Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242963,9,0.000,0,2014-11-25T14:00:20Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242966,9,0.008,1,2014-11-25T14:00:31Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242968,9,0.008,1,2014-11-25T14:00:42Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41242971,9,0.000,0,2014-11-25T14:00:53Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41244820,9,0.025,3,2014-11-25T23:37:33Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41244823,9,0.008,1,2014-11-25T23:37:44Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41244840,9,0.017,2,2014-11-25T23:41:25Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41244842,9,0.008,1,2014-11-25T23:41:37Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41244844,9,0.000,0,2014-11-25T23:41:48Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41244846,9,0.000,0,2014-11-25T23:41:59Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41244848,9,0.008,1,2014-11-25T23:42:11Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41244852,9,0.008,1,2014-11-25T23:42:22Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41244854,9,0.008,1,2014-11-25T23:42:33Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41244857,9,0.008,1,2014-11-25T23:42:44Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41244860,9,0.008,1,2014-11-25T23:42:56Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41244864,9,0.025,3,2014-11-25T23:43:50Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41244867,9,0.017,2,2014-11-25T23:44:02Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41245588,9,0.025,3,2014-11-26T03:14:05Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41245652,9,0.017,2,2014-11-26T03:31:34Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
41245654,9,0.000,0,2014-11-26T03:31:45Z,35.269,136.249621,95,LND712,Safecast,"nGeigie3G 94b V3.0.10_3G"
