id,userId,msv,cpm,capturedAt,latitude,longitude,device,type,manufacturer,model
38920207,9,0.111,37,2014-09-13T11:32:42Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38920238,9,0.099,33,2014-09-13T11:40:26Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38920257,9,0.108,36,2014-09-13T11:45:41Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38920276,9,0.105,35,2014-09-13T11:50:41Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38920306,9,0.108,36,2014-09-13T11:58:32Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38920334,9,0.102,34,2014-09-13T12:06:17Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38920363,9,0.105,35,2014-09-13T12:14:17Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38920382,9,0.114,38,2014-09-13T12:19:42Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38920401,9,0.102,34,2014-09-13T12:24:42Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38920431,9,0.105,35,2014-09-13T12:32:32Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38920451,9,0.117,39,2014-09-13T12:37:43Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38920470,9,0.105,35,2014-09-13T12:42:44Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38920489,9,0.108,36,2014-09-13T12:47:44Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38920518,9,0.111,37,2014-09-13T12:55:24Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38920546,9,0.108,36,2014-09-13T13:03:09Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38920565,9,0.114,38,2014-09-13T13:08:09Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38920584,9,0.108,36,2014-09-13T13:13:10Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38920614,9,0.102,34,2014-09-13T13:21:19Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38920644,9,0.120,40,2014-09-13T13:29:23Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38920663,9,0.114,38,2014-09-13T13:34:23Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38920682,9,0.117,39,2014-09-13T13:39:23Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38920701,9,0.114,38,2014-09-13T13:44:23Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38920720,9,0.108,36,2014-09-13T13:49:23Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38920739,9,0.105,35,2014-09-13T13:54:24Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38920758,9,0.117,39,2014-09-13T13:59:44Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38920777,9,0.126,42,2014-09-13T14:04:44Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38920807,9,0.105,35,2014-09-13T14:12:25Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38920824,9,0.102,34,2014-09-13T14:17:25Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38920843,9,0.117,39,2014-09-13T14:22:25Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38920861,9,0.114,38,2014-09-13T14:27:25Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38920880,9,0.111,37,2014-09-13T14:32:25Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38920899,9,0.111,37,2014-09-13T14:37:25Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38920920,9,0.117,39,2014-09-13T14:42:49Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38920939,9,0.105,35,2014-09-13T14:48:00Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38920958,9,0.111,37,2014-09-13T14:53:00Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38920977,9,0.117,39,2014-09-13T14:58:00Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38920996,9,0.117,39,2014-09-13T15:03:00Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38921018,9,0.123,41,2014-09-13T15:08:15Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38921053,9,0.117,39,2014-09-13T15:18:15Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38921080,9,0.108,36,2014-09-13T15:25:56Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38921099,9,0.111,37,2014-09-13T15:30:56Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38921118,9,0.114,38,2014-09-13T15:35:56Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38921137,9,0.111,37,2014-09-13T15:40:56Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38921156,9,0.117,39,2014-09-13T15:45:56Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38921174,9,0.102,34,2014-09-13T15:50:57Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38921195,9,0.108,36,2014-09-13T15:56:17Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38921214,9,0.105,35,2014-09-13T16:01:17Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38921233,9,0.132,44,2014-09-13T16:06:17Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38921252,9,0.114,38,2014-09-13T16:11:17Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38921268,9,0.123,41,2014-09-13T16:16:17Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38921287,9,0.114,38,2014-09-13T16:21:17Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38921306,9,0.114,38,2014-09-13T16:26:17Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38921326,9,0.135,45,2014-09-13T16:31:18Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38921364,9,0.111,37,2014-09-13T16:41:42Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38921402,9,0.108,36,2014-09-13T16:52:33Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38921420,9,0.102,34,2014-09-13T16:57:33Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38921439,9,0.105,35,2014-09-13T17:02:33Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38921458,9,0.108,36,2014-09-13T17:07:33Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38921477,9,0.117,39,2014-09-13T17:12:33Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38921493,9,0.117,39,2014-09-13T17:17:33Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38921512,9,0.120,40,2014-09-13T17:22:33Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38921531,9,0.120,40,2014-09-13T17:27:44Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38921550,9,0.114,38,2014-09-13T17:32:44Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38921581,9,0.129,43,2014-09-13T17:40:44Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38921613,9,0.117,39,2014-09-13T17:48:44Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38921632,9,0.096,32,2014-09-13T17:53:44Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38921650,9,0.129,43,2014-09-13T17:58:44Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38921669,9,0.126,42,2014-09-13T18:03:44Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38921688,9,0.099,33,2014-09-13T18:08:44Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38921705,9,0.120,40,2014-09-13T18:13:44Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38921736,9,0.117,39,2014-09-13T18:22:09Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38921755,9,0.105,35,2014-09-13T18:27:09Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38921774,9,0.093,31,2014-09-13T18:32:09Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38921803,9,0.102,34,2014-09-13T18:39:59Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38921823,9,0.114,38,2014-09-13T18:45:14Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38921842,9,0.114,38,2014-09-13T18:50:15Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38921881,9,0.123,41,2014-09-13T19:01:05Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38921900,9,0.105,35,2014-09-13T19:06:05Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38921919,9,0.111,37,2014-09-13T19:11:05Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38921948,9,0.114,38,2014-09-13T19:19:00Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38921967,9,0.093,31,2014-09-13T19:24:15Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38921986,9,0.111,37,2014-09-13T19:29:15Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38922015,9,0.120,40,2014-09-13T19:36:56Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38922034,9,0.117,39,2014-09-13T19:41:56Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38922053,9,0.108,36,2014-09-13T19:46:56Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38922071,9,0.111,37,2014-09-13T19:51:56Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38922090,9,0.123,41,2014-09-13T19:56:56Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38922109,9,0.114,38,2014-09-13T20:01:56Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38922129,9,0.111,37,2014-09-13T20:06:56Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38922150,9,0.111,37,2014-09-13T20:12:16Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38922167,9,0.123,41,2014-09-13T20:17:16Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38922186,9,0.096,32,2014-09-13T20:22:16Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38922205,9,0.123,41,2014-09-13T20:27:16Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38922224,9,0.117,39,2014-09-13T20:32:17Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38922242,9,0.108,36,2014-09-13T20:37:17Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38922261,9,0.114,38,2014-09-13T20:42:31Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38922285,9,0.111,37,2014-09-13T20:48:34Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38922312,9,0.111,37,2014-09-13T20:56:28Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38922331,9,0.117,39,2014-09-13T21:01:29Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38922351,9,0.114,38,2014-09-13T21:06:43Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38922382,9,0.135,45,2014-09-13T21:14:59Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38922401,9,0.102,34,2014-09-13T21:19:59Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38922420,9,0.114,38,2014-09-13T21:25:23Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38922439,9,0.111,37,2014-09-13T21:30:23Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38922458,9,0.111,37,2014-09-13T21:35:24Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38922476,9,0.120,40,2014-09-13T21:40:24Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38922510,9,0.105,35,2014-09-13T21:48:44Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38922529,9,0.123,41,2014-09-13T21:53:44Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38922548,9,0.105,35,2014-09-13T21:58:55Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38922567,9,0.108,36,2014-09-13T22:04:29Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38922586,9,0.105,35,2014-09-13T22:09:29Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38922604,9,0.114,38,2014-09-13T22:14:29Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38922623,9,0.120,40,2014-09-13T22:19:29Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38922642,9,0.117,39,2014-09-13T22:24:29Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38922661,9,0.102,34,2014-09-13T22:29:29Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38922680,9,0.132,44,2014-09-13T22:34:30Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38922701,9,0.120,40,2014-09-13T22:39:49Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38922720,9,0.108,36,2014-09-13T22:44:49Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38922747,9,0.117,39,2014-09-13T22:52:41Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38922766,9,0.111,37,2014-09-13T22:57:41Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38922785,9,0.123,41,2014-09-13T23:02:41Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38922804,9,0.087,29,2014-09-13T23:07:42Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38922823,9,0.129,43,2014-09-13T23:12:42Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38922838,9,0.114,38,2014-09-13T23:17:42Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38922857,9,0.102,34,2014-09-13T23:22:42Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38922876,9,0.135,45,2014-09-13T23:27:42Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38922895,9,0.117,39,2014-09-13T23:32:42Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38922914,9,0.111,37,2014-09-13T23:37:42Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38922933,9,0.120,40,2014-09-13T23:42:42Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38922952,9,0.111,37,2014-09-13T23:47:42Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38922971,9,0.117,39,2014-09-13T23:52:42Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38922990,9,0.105,35,2014-09-13T23:57:42Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38923009,9,0.102,34,2014-09-14T00:02:43Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38923028,9,0.102,34,2014-09-14T00:07:43Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38923047,9,0.108,36,2014-09-14T00:12:43Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38923062,9,0.117,39,2014-09-14T00:17:43Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38923081,9,0.114,38,2014-09-14T00:22:43Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38923100,9,0.099,33,2014-09-14T00:27:43Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38923119,9,0.132,44,2014-09-14T00:32:43Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38923138,9,0.111,37,2014-09-14T00:37:43Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38923165,9,0.123,41,2014-09-14T00:42:43Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38923184,9,0.123,41,2014-09-14T00:47:43Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38923203,9,0.099,33,2014-09-14T00:52:43Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38923222,9,0.108,36,2014-09-14T00:57:43Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38923241,9,0.120,40,2014-09-14T01:02:43Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38923260,9,0.111,37,2014-09-14T01:07:43Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38923279,9,0.114,38,2014-09-14T01:12:43Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38923293,9,0.126,42,2014-09-14T01:17:44Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38923312,9,0.099,33,2014-09-14T01:22:44Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38923331,9,0.108,36,2014-09-14T01:27:44Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38923350,9,0.099,33,2014-09-14T01:32:44Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38923369,9,0.108,36,2014-09-14T01:37:44Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38923388,9,0.111,37,2014-09-14T01:42:44Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38923407,9,0.111,37,2014-09-14T01:47:44Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38923427,9,0.111,37,2014-09-14T01:52:44Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38923446,9,0.117,39,2014-09-14T01:57:44Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38923465,9,0.111,37,2014-09-14T02:02:44Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38923484,9,0.114,38,2014-09-14T02:07:44Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38923503,9,0.114,38,2014-09-14T02:12:44Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
38923519,9,0.126,42,2014-09-14T02:17:44Z,37.217297,140.997633,75,LND7317,Safecast,"nGeigie 75 V2.1.5"
