id,userId,msv,cpm,capturedAt,latitude,longitude,device,type,manufacturer,model
37672270,9,0.117,39,2014-08-12T17:23:15Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37672283,9,0.123,41,2014-08-12T17:28:14Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37672296,9,0.102,34,2014-08-12T17:33:13Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37672309,9,0.123,41,2014-08-12T17:38:12Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37672323,9,0.105,35,2014-08-12T17:43:11Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37672337,9,0.126,42,2014-08-12T17:48:10Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37672350,9,0.129,43,2014-08-12T17:53:09Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37672364,9,0.123,41,2014-08-12T17:58:08Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37672392,9,0.132,44,2014-08-12T18:08:36Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37675395,9,0.120,40,2014-08-12T18:13:35Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37675409,9,0.108,36,2014-08-12T18:18:34Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37675423,9,0.123,41,2014-08-12T18:23:34Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37675437,9,0.108,36,2014-08-12T18:28:33Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37675451,9,0.105,35,2014-08-12T18:33:32Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37675465,9,0.111,37,2014-08-12T18:38:31Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37675479,9,0.117,39,2014-08-12T18:43:30Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37675493,9,0.117,39,2014-08-12T18:48:29Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37675507,9,0.111,37,2014-08-12T18:53:28Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37675521,9,0.105,35,2014-08-12T18:58:27Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37675535,9,0.108,36,2014-08-12T19:03:26Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37675549,9,0.126,42,2014-08-12T19:08:25Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37675572,9,0.117,39,2014-08-12T19:18:22Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37675586,9,0.111,37,2014-08-12T19:23:21Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37675599,9,0.126,42,2014-08-12T19:28:21Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37675612,9,0.114,38,2014-08-12T19:33:20Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37675626,9,0.129,43,2014-08-12T19:38:19Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37675640,9,0.123,41,2014-08-12T19:43:18Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37675654,9,0.114,38,2014-08-12T19:48:17Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37675667,9,0.120,40,2014-08-12T19:53:16Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37675681,9,0.108,36,2014-08-12T19:58:15Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37675695,9,0.111,37,2014-08-12T20:03:14Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37675708,9,0.132,44,2014-08-12T20:08:13Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37675733,9,0.123,41,2014-08-12T20:18:11Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37675747,9,0.132,44,2014-08-12T20:23:10Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37675761,9,0.120,40,2014-08-12T20:28:09Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37675775,9,0.123,41,2014-08-12T20:33:07Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37675789,9,0.123,41,2014-08-12T20:38:07Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37675804,9,0.132,44,2014-08-12T20:43:06Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37675818,9,0.114,38,2014-08-12T20:48:05Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37675832,9,0.123,41,2014-08-12T20:53:04Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37675846,9,0.129,43,2014-08-12T20:58:03Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37675860,9,0.108,36,2014-08-12T21:03:02Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37675874,9,0.117,39,2014-08-12T21:08:01Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37675888,9,0.114,38,2014-08-12T21:13:00Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37675900,9,0.129,43,2014-08-12T21:18:12Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37675914,9,0.144,48,2014-08-12T21:23:11Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37675928,9,0.132,44,2014-08-12T21:28:10Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37675942,9,0.123,41,2014-08-12T21:33:09Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37675956,9,0.117,39,2014-08-12T21:38:08Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37675970,9,0.120,40,2014-08-12T21:43:07Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37675984,9,0.123,41,2014-08-12T21:48:06Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37675998,9,0.111,37,2014-08-12T21:53:06Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37676012,9,0.117,39,2014-08-12T21:58:05Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37676026,9,0.114,38,2014-08-12T22:03:04Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37676040,9,0.108,36,2014-08-12T22:08:03Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37676054,9,0.114,38,2014-08-12T22:13:02Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37676066,9,0.120,40,2014-08-12T22:18:13Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37676080,9,0.120,40,2014-08-12T22:23:12Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37676094,9,0.126,42,2014-08-12T22:28:11Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37676108,9,0.108,36,2014-08-12T22:33:10Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37676122,9,0.114,38,2014-08-12T22:38:09Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37676135,9,0.114,38,2014-08-12T22:43:08Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37676149,9,0.102,34,2014-08-12T22:48:07Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37676163,9,0.102,34,2014-08-12T22:53:06Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37676177,9,0.108,36,2014-08-12T22:58:06Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37676191,9,0.111,37,2014-08-12T23:03:05Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37676205,9,0.111,37,2014-08-12T23:08:04Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37676219,9,0.123,41,2014-08-12T23:13:02Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37685355,9,0.129,43,2014-08-12T23:18:24Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37685369,9,0.120,40,2014-08-12T23:23:23Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37690173,9,0.105,35,2014-08-12T23:28:22Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37690187,9,0.126,42,2014-08-12T23:33:21Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37693156,9,0.096,32,2014-08-12T23:38:20Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37693171,9,0.108,36,2014-08-12T23:43:20Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37693181,9,0.111,37,2014-08-12T23:48:19Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37693194,9,0.114,38,2014-08-12T23:53:48Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37693208,9,0.129,43,2014-08-12T23:58:46Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37693222,9,0.114,38,2014-08-13T00:03:45Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37693236,9,0.114,38,2014-08-13T00:08:45Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37693248,9,0.123,41,2014-08-13T00:13:44Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37693262,9,0.108,36,2014-08-13T00:18:43Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37693276,9,0.111,37,2014-08-13T00:23:42Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37693290,9,0.114,38,2014-08-13T00:28:40Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37693303,9,0.123,41,2014-08-13T00:33:39Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37693317,9,0.117,39,2014-08-13T00:38:39Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37693339,9,0.114,38,2014-08-13T00:43:38Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37693354,9,0.093,31,2014-08-13T00:49:08Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37693368,9,0.117,39,2014-08-13T00:54:06Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37693382,9,0.123,41,2014-08-13T00:59:05Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37693399,9,0.111,37,2014-08-13T01:04:04Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37693418,9,0.111,37,2014-08-13T01:09:03Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37693435,9,0.123,41,2014-08-13T01:14:03Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37693454,9,0.120,40,2014-08-13T01:19:02Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37693472,9,0.105,35,2014-08-13T01:24:01Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37693491,9,0.105,35,2014-08-13T01:29:00Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37693510,9,0.114,38,2014-08-13T01:33:59Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37693529,9,0.105,35,2014-08-13T01:38:58Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37693548,9,0.105,35,2014-08-13T01:43:58Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37693567,9,0.114,38,2014-08-13T01:48:56Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37693586,9,0.105,35,2014-08-13T01:53:55Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37693605,9,0.108,36,2014-08-13T01:58:55Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37693624,9,0.114,38,2014-08-13T02:03:54Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37693643,9,0.105,35,2014-08-13T02:08:53Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37693661,9,0.126,42,2014-08-13T02:13:52Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37693680,9,0.102,34,2014-08-13T02:18:51Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37693699,9,0.114,38,2014-08-13T02:23:50Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37693718,9,0.105,35,2014-08-13T02:28:49Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37693737,9,0.120,40,2014-08-13T02:33:48Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37693757,9,0.120,40,2014-08-13T02:38:47Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37693776,9,0.129,43,2014-08-13T02:43:46Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37693795,9,0.117,39,2014-08-13T02:48:45Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37693814,9,0.108,36,2014-08-13T02:53:45Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37693833,9,0.102,34,2014-08-13T02:58:43Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37693851,9,0.108,36,2014-08-13T03:03:42Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37693869,9,0.102,34,2014-08-13T03:08:41Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37693885,9,0.102,34,2014-08-13T03:13:41Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37693904,9,0.105,35,2014-08-13T03:18:40Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37693922,9,0.114,38,2014-08-13T03:23:41Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37693941,9,0.105,35,2014-08-13T03:28:40Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37693960,9,0.105,35,2014-08-13T03:33:39Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37693979,9,0.117,39,2014-08-13T03:38:38Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37693998,9,0.123,41,2014-08-13T03:43:37Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37694019,9,0.135,45,2014-08-13T03:49:07Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37694038,9,0.129,43,2014-08-13T03:54:36Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37694057,9,0.114,38,2014-08-13T03:59:34Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37694071,9,0.120,40,2014-08-13T04:04:33Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37694090,9,0.090,30,2014-08-13T04:09:33Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37694105,9,0.117,39,2014-08-13T04:14:33Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37694122,9,0.111,37,2014-08-13T04:19:32Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37694136,9,0.114,38,2014-08-13T04:24:31Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37694150,9,0.123,41,2014-08-13T04:29:30Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37694164,9,0.123,41,2014-08-13T04:34:30Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37694178,9,0.126,42,2014-08-13T04:39:29Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37694192,9,0.111,37,2014-08-13T04:44:28Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37694206,9,0.111,37,2014-08-13T04:49:27Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37694220,9,0.117,39,2014-08-13T04:54:26Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37694234,9,0.120,40,2014-08-13T04:59:25Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37694404,9,0.108,36,2014-08-13T05:04:25Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37694418,9,0.126,42,2014-08-13T05:09:24Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37694428,9,0.123,41,2014-08-13T05:14:24Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37694442,9,0.120,40,2014-08-13T05:19:23Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37694456,9,0.111,37,2014-08-13T05:24:22Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37694470,9,0.114,38,2014-08-13T05:29:21Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37694484,9,0.105,35,2014-08-13T05:34:20Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
37694499,9,0.114,38,2014-08-13T05:39:19Z,35.6617,139.7447,74,LND7317,Safecast,"nGeigie3G  74  V2.3.0"
