id,userId,μSv/h,cpm,capturedAt,latitude,longitude,device,type,manufacturer,model
42591902,9,0.099,33,2015-01-22T08:58:45Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42591926,9,0.105,35,2015-01-22T09:03:44Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42591950,9,0.093,31,2015-01-22T09:08:44Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42591973,9,0.090,30,2015-01-22T09:13:44Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42591997,9,0.093,31,2015-01-22T09:18:44Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42592021,9,0.099,33,2015-01-22T09:23:44Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42592045,9,0.096,32,2015-01-22T09:28:44Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42592067,9,0.093,31,2015-01-22T09:33:44Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42592089,9,0.087,29,2015-01-22T09:38:44Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42592113,9,0.090,30,2015-01-22T09:43:43Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42592135,9,0.093,31,2015-01-22T09:48:43Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42592157,9,0.102,34,2015-01-22T09:53:43Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42592178,9,0.093,31,2015-01-22T09:58:43Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42592200,9,0.084,28,2015-01-22T10:03:43Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42592223,9,0.099,33,2015-01-22T10:08:43Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42592245,9,0.108,36,2015-01-22T10:13:43Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42592267,9,0.105,35,2015-01-22T10:18:43Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42592290,9,0.105,35,2015-01-22T10:23:43Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42592313,9,0.084,28,2015-01-22T10:28:43Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42592335,9,0.081,27,2015-01-22T10:33:42Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42592360,9,0.090,30,2015-01-22T10:38:42Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42592382,9,0.090,30,2015-01-22T10:43:42Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42592404,9,0.102,34,2015-01-22T10:48:42Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42592426,9,0.096,32,2015-01-22T10:53:42Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42592448,9,0.093,31,2015-01-22T10:58:42Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42592470,9,0.093,31,2015-01-22T11:03:42Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42592492,9,0.087,29,2015-01-22T11:08:42Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42592515,9,0.105,35,2015-01-22T11:13:41Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42592537,9,0.105,35,2015-01-22T11:18:41Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42592559,9,0.102,34,2015-01-22T11:23:41Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42592581,9,0.099,33,2015-01-22T11:28:41Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42592603,9,0.102,34,2015-01-22T11:33:41Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42592625,9,0.099,33,2015-01-22T11:38:41Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42592647,9,0.078,26,2015-01-22T11:43:41Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42592669,9,0.114,38,2015-01-22T11:48:40Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42592691,9,0.087,29,2015-01-22T11:53:40Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42592713,9,0.096,32,2015-01-22T11:58:40Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42592735,9,0.093,31,2015-01-22T12:03:40Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42592757,9,0.093,31,2015-01-22T12:08:40Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42592778,9,0.081,27,2015-01-22T12:13:40Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42592800,9,0.108,36,2015-01-22T12:18:40Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42592822,9,0.099,33,2015-01-22T12:23:40Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42592844,9,0.105,35,2015-01-22T12:28:39Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42592866,9,0.090,30,2015-01-22T12:33:39Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42592887,9,0.105,35,2015-01-22T12:38:39Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42592909,9,0.090,30,2015-01-22T12:43:39Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42592931,9,0.108,36,2015-01-22T12:48:39Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42592953,9,0.096,32,2015-01-22T12:53:39Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42592975,9,0.099,33,2015-01-22T12:58:39Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42592997,9,0.093,31,2015-01-22T13:03:38Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42593021,9,0.102,34,2015-01-22T13:08:38Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42593044,9,0.105,35,2015-01-22T13:13:38Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42593064,9,0.096,32,2015-01-22T13:18:38Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42593085,9,0.084,28,2015-01-22T13:23:38Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42593107,9,0.093,31,2015-01-22T13:28:38Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42593131,9,0.105,35,2015-01-22T13:33:38Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42593155,9,0.102,34,2015-01-22T13:38:37Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42593179,9,0.096,32,2015-01-22T13:43:37Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42593203,9,0.099,33,2015-01-22T13:48:37Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42593227,9,0.084,28,2015-01-22T13:53:37Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42593251,9,0.108,36,2015-01-22T13:58:37Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42593275,9,0.096,32,2015-01-22T14:03:37Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42593297,9,0.108,36,2015-01-22T14:08:37Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42602839,9,0.102,34,2015-01-22T14:18:36Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42602862,9,0.096,32,2015-01-22T14:23:36Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42602884,9,0.111,37,2015-01-22T14:28:36Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42602906,9,0.084,28,2015-01-22T14:33:36Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42602927,9,0.096,32,2015-01-22T14:38:36Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42602949,9,0.096,32,2015-01-22T14:43:36Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42602971,9,0.087,29,2015-01-22T14:48:35Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42602993,9,0.111,37,2015-01-22T14:53:35Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42603015,9,0.096,32,2015-01-22T14:58:35Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42603040,9,0.081,27,2015-01-22T15:03:35Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42603065,9,0.093,31,2015-01-22T15:08:35Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42603111,9,0.111,37,2015-01-22T15:18:35Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42603136,9,0.081,27,2015-01-22T15:23:34Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42603161,9,0.096,32,2015-01-22T15:28:34Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42603187,9,0.099,33,2015-01-22T15:33:34Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42603212,9,0.093,31,2015-01-22T15:38:34Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42603237,9,0.096,32,2015-01-22T15:43:34Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42603262,9,0.087,29,2015-01-22T15:48:34Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42603287,9,0.096,32,2015-01-22T15:53:34Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42603312,9,0.090,30,2015-01-22T15:58:34Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42603337,9,0.117,39,2015-01-22T16:03:33Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42603362,9,0.093,31,2015-01-22T16:08:33Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42603410,9,0.090,30,2015-01-22T16:18:33Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42603434,9,0.093,31,2015-01-22T16:23:33Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42603459,9,0.102,34,2015-01-22T16:28:33Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42603483,9,0.102,34,2015-01-22T16:33:32Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42603508,9,0.096,32,2015-01-22T16:38:32Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42603533,9,0.099,33,2015-01-22T16:43:32Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42603558,9,0.099,33,2015-01-22T16:48:32Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42603584,9,0.102,34,2015-01-22T16:53:32Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42603610,9,0.099,33,2015-01-22T16:58:32Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42603410,9,0.090,30,2015-01-22T16:18:33Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42603434,9,0.093,31,2015-01-22T16:23:33Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42603459,9,0.102,34,2015-01-22T16:28:33Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42603483,9,0.102,34,2015-01-22T16:33:32Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42603508,9,0.096,32,2015-01-22T16:38:32Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42603533,9,0.099,33,2015-01-22T16:43:32Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42603558,9,0.099,33,2015-01-22T16:48:32Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42603584,9,0.102,34,2015-01-22T16:53:32Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42603610,9,0.099,33,2015-01-22T16:58:32Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42603635,9,0.108,36,2015-01-22T17:03:32Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42603660,9,0.099,33,2015-01-22T17:08:31Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42603707,9,0.108,36,2015-01-22T17:18:31Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42603732,9,0.108,36,2015-01-22T17:23:31Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42603757,9,0.108,36,2015-01-22T17:28:31Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42603782,9,0.105,35,2015-01-22T17:33:31Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42603807,9,0.096,32,2015-01-22T17:38:31Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42603832,9,0.120,40,2015-01-22T17:43:31Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42603857,9,0.087,29,2015-01-22T17:48:31Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42603882,9,0.111,37,2015-01-22T17:53:31Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42603907,9,0.108,36,2015-01-22T17:58:30Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42603931,9,0.105,35,2015-01-22T18:03:30Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42603955,9,0.102,34,2015-01-22T18:08:30Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42604000,9,0.108,36,2015-01-22T18:18:30Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42604026,9,0.126,42,2015-01-22T18:23:30Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42604050,9,0.111,37,2015-01-22T18:28:30Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42604075,9,0.126,42,2015-01-22T18:33:29Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42604100,9,0.120,40,2015-01-22T18:38:29Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42604125,9,0.102,34,2015-01-22T18:43:29Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42604150,9,0.111,37,2015-01-22T18:48:29Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42604175,9,0.102,34,2015-01-22T18:53:29Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42604200,9,0.108,36,2015-01-22T18:58:29Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42604225,9,0.117,39,2015-01-22T19:03:29Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42604249,9,0.126,42,2015-01-22T19:08:28Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42604296,9,0.117,39,2015-01-22T19:18:28Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42604321,9,0.117,39,2015-01-22T19:23:28Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42604346,9,0.108,36,2015-01-22T19:28:28Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42604371,9,0.105,35,2015-01-22T19:33:28Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42604396,9,0.108,36,2015-01-22T19:38:27Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42604421,9,0.129,43,2015-01-22T19:43:27Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42604446,9,0.117,39,2015-01-22T19:48:27Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42604471,9,0.117,39,2015-01-22T19:53:27Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42604496,9,0.111,37,2015-01-22T19:58:27Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42604521,9,0.102,34,2015-01-22T20:03:27Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42604546,9,0.114,38,2015-01-22T20:08:27Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42604592,9,0.105,35,2015-01-22T20:18:26Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42604618,9,0.102,34,2015-01-22T20:23:26Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42604643,9,0.111,37,2015-01-22T20:28:26Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42604667,9,0.108,36,2015-01-22T20:33:26Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42604692,9,0.108,36,2015-01-22T20:38:26Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42604716,9,0.093,31,2015-01-22T20:43:26Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42604741,9,0.108,36,2015-01-22T20:48:25Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42604766,9,0.096,32,2015-01-22T20:53:25Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42604790,9,0.093,31,2015-01-22T20:58:25Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42605000,9,0.099,33,2015-01-22T21:03:25Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
42605025,9,0.096,32,2015-01-22T21:08:25Z,35.745923,139.918063,100,LND7318,Safecast,"nGeigie 100 V2.1.5"
